"","LN.F1.113.aa","LN.F1.113.ae","LN.F1.113.ag","LN.F1.113.ak","LN.F1.113.am","LN.F1.113.b","LN.F1.113.h","LN.F1.113.p","LN.F1.132.af","LN.F1.132.aj","LN.F1.132.aq.2","LN.F1.132.ar","LN.F1.132.as","LN.F1.132.at","LN.F1.132.aw","LN.F1.132.ax","LN.F1.132.ay","LN.F1.132.ba","LN.F1.132.bc","LN.F1.132.be.2","LN.F1.132.bh","LN.F1.132.t","ME.F1.134.a","ME.F1.134.b","ME.F1.136.h","ME.F1.136.i","ME.F1.136.j","ME.F1.139.af","ME.F1.139.ag","ME.F1.141.at","ME.F1.141.q","ME.F1.141.r","ME.F1.141.t","ME.F1.141.u","ME.F1.141.w","ME.F1.144.u","ME.F1.145.ad","ME.F1.145.d","ME.F1.145.g","ME.F1.145.i","ME.F1.145.w","ME.F1.146.aa","ME.F1.146.ab","ME.F1.146.ac","ME.F1.146.be","ME.F1.146.bf"
"Smco1",7.31691,6.005258,6.308634,6.372957,6.382225,6.766073,7.146716,6.899559,6.568974,6.661406,6.041742,5.978785,6.472773,6.018606,6.655253,6.397348,6.341203,6.642125,6.674745,6.651203,6.293433,6.425615,6.652295,6.683786,6.118776,6.361722,6.304419,6.694445,6.461232,7.270615,7.156673,6.165098,8.05897,7.179673,6.176024,7.236069,7.069613,7.106045,7.206648,7.028847,6.91793,6.744566,6.570192,6.600183,6.898243,6.826387
"Kalrn",6.258366,6.306774,5.800532,6.288761,6.108562,5.98883,6.146555,6.213021,6.721429,6.345062,6.316916,6.695826,6.841877,6.036204,6.437178,6.62292,7.27359,6.522039,6.478401,6.372999,6.533409,6.540707,6.206122,6.417933,6.48603,6.418599,6.733353,6.35888,6.158521,6.375397,6.143686,6.15079,5.524003,5.890727,6.473955,6.187838,5.993895,5.825717,6.834183,5.947733,6.324881,6.386425,6.060559,6.221322,6.029876,6.217064
"Iqcb1",5.145971,4.888779,4.934386,5.362178,5.144615,5.041437,4.859632,5.087564,5.082827,4.744284,5.116263,4.569835,4.599672,4.737267,5.233619,5.040054,4.584086,4.735736,5.084938,5.005401,4.526632,4.7454,4.954253,5.277399,4.712567,4.706852,4.622046,5.078972,4.709528,5.068576,5.193368,5.162785,5.110886,5.11299,5.291222,4.940229,5.001968,5.522264,5.2431,5.30414,4.937796,4.795062,5.044548,4.95793,4.771598,5.05398
"Golgb1",7.159626,7.133735,6.979604,7.429439,7.230017,7.179287,7.429504,6.862939,7.406822,7.077903,7.322949,7.580434,7.791198,7.231829,7.966504,7.722808,7.741015,7.38462,7.602612,7.433541,7.35573,7.191378,7.404243,7.662334,7.490526,7.237775,7.409346,7.558785,7.148077,6.97712,6.99441,6.92266,7.000992,7.257689,7.020735,7.135688,6.861418,7.696223,6.893796,6.586669,7.291022,7.245443,7.12782,7.506888,7.182923,7.017421
"Rabl3",5.55845,5.527743,4.762987,5.236534,5.290274,5.2428,5.46347,5.268288,5.384952,5.861657,5.892737,5.584182,5.987148,5.476832,5.800865,5.601748,6.018752,5.70944,5.590887,5.359578,5.522582,5.863717,5.36031,5.460269,5.354592,5.699998,5.451934,5.227179,5.605192,5.329416,5.411332,5.339201,5.746871,5.397841,5.338119,4.940229,5.595898,5.268211,5.15761,5.30414,5.320796,5.210365,5.365347,5.080429,4.852231,5.419136
"Cd80",4.746816,4.714557,4.762987,4.839381,4.43004,4.525369,4.803608,4.806647,6.000451,5.622029,5.866175,5.682982,5.744146,5.82838,5.07092,5.110524,4.867679,5.523617,5.483231,6.138132,5.754568,6.034444,5.611069,4.90349,4.534827,4.423219,4.503719,5.316088,4.625791,5.838624,5.270702,4.871386,5.251082,5.62712,4.819096,5.803355,4.939723,4.940011,4.482486,4.723441,4.502063,5.348819,5.918778,5.853573,5.233955,5.419136
"LOC121821726",5.34738,5.102754,5.524791,5.420269,5.144615,5.444976,5.365911,4.806647,5.243957,5.001584,5.256912,4.997158,4.790398,5.017707,5.105462,5.075873,5.179236,5.083235,4.972899,4.799196,5.593366,5.476146,5.533079,5.677198,5.354592,5.30971,5.296576,5.316088,5.198064,4.980866,5.110253,5.311625,5.524003,4.722189,5.081348,5.536796,5.060655,5.169455,5.112247,5.278944,5.207374,5.348819,5.162074,5.507894,5.336329,5.641008
"Abhd10",5.519077,5.527743,5.208717,5.50244,5.255585,5.2428,5.142133,5.135602,5.550131,5.57728,5.211974,5.359017,5.204153,5.27031,5.348681,5.144095,5.457448,4.980372,5.136799,5.517566,5.235785,5.249129,5.585613,5.4937,5.655813,5.699998,5.896239,5.74372,5.418961,5.569704,5.232697,5.283376,5.110886,5.292269,5.586242,5.493604,6.119655,5.522264,5.655688,5.773073,5.767166,5.813262,5.317805,5.080429,5.179084,5.48674
"LOC102903694",4.966156,5.165383,6.203089,6.841835,5.89625,6.086056,5.92762,5.087564,4.820319,4.37426,5.011228,5.584182,4.947803,4.404407,5.800865,4.519836,6.085387,4.803115,4.846864,4.350799,6.723166,3.715398,3.715398,3.715398,4.053668,4.818734,4.174282,5.831155,4.532299,5.903148,6.911087,5.998633,6.308355,5.70814,4.891451,5.075383,4.305895,4.436322,3.715398,4.525318,4.43497,3.715398,3.715398,3.715398,3.715398,3.715398
"LOC102924931",6.164517,6.306774,6.406603,5.962971,6.194935,6.357013,6.318718,6.213021,6.29242,6.239492,6.335941,6.052333,5.987148,6.153295,6.561335,6.457284,6.444818,6.319755,6.349516,6.46249,6.352649,6.209369,6.385543,6.749436,6.321458,6.499739,6.618002,6.468359,6.158521,6.555131,6.639699,6.274419,6.746851,6.570781,6.454693,6.714671,6.119655,6.477003,6.289873,6.263848,6.312486,7.004645,7.188731,6.810247,6.540941,6.456529
"Tfg",6.982698,6.831898,6.765532,6.997982,6.909689,6.777461,6.975902,6.887458,7.194018,7.179361,7.022322,6.99661,7.080086,7.140349,6.895724,7.196035,6.808574,7.15449,7.093797,7.044318,7.062953,6.992739,6.805385,7.027797,7.133297,6.783835,6.470098,6.849498,6.853102,7.024285,6.652661,6.811347,6.941627,7.125173,6.940873,6.605314,7.140406,7.141002,7.206648,7.194888,6.746823,6.744566,6.869017,6.779912,6.898243,6.952913
"Cmss1",5.55845,5.334594,5.849183,5.887035,5.977444,5.64453,5.970205,5.495113,5.243957,5.622029,5.598677,5.584182,5.719613,5.27031,5.617406,5.708977,5.948598,5.73791,5.233693,5.630692,5.69253,5.298199,6.531649,5.979917,7.031987,7.3134,7.621591,6.617852,6.919845,6.202452,5.730359,7.178036,6.209238,6.41842,7.247459,5.933987,5.794917,6.120145,6.638444,5.932785,6.613255,5.899935,6.033389,5.467411,5.286282,5.383847
"Cpox",5.392673,5.61391,5.825086,5.554289,5.937473,5.31416,5.494305,5.424216,5.695735,5.482603,5.495179,5.729624,5.561483,5.392702,5.502562,5.688248,5.795933,5.73791,5.405774,5.215869,5.367316,5.434094,5.660476,5.588835,5.822561,5.434603,5.713316,5.437879,6.015551,6.202452,5.377724,5.751022,5.885124,6.050892,5.792827,5.73274,5.358728,5.994368,5.466975,5.550717,5.564092,5.75208,5.857498,5.996867,6.029876,5.925898
"Pros1",5.300263,5.909676,5.670182,5.72042,5.89625,6.008852,5.790861,5.594283,6.079602,5.999868,6.13254,6.122036,5.719613,6.087644,5.722573,5.645742,6.085387,6.301472,6.349516,5.919715,6.121627,5.631227,5.922426,5.705327,5.802865,5.997587,5.673378,6.132089,5.534063,5.770724,5.920432,5.606714,5.591833,5.62712,5.509045,5.136954,6.299219,5.219918,5.626162,5.932785,5.265494,5.052285,5.45505,4.95793,5.384316,5.519178
"Cggbp1",6.955513,7.173929,7.060844,6.98926,6.762419,6.927891,6.734421,6.560443,7.09909,6.850132,7.30414,7.01455,6.797943,7.345306,6.752684,7.080617,7.207546,6.962129,6.873571,7.100364,6.781089,6.612443,7.208112,6.929745,7.248801,7.531504,7.454395,6.822552,7.148077,7.033532,6.911087,7.33409,7.080124,7.166243,7.423577,7.329824,7.185711,7.240984,7.0692,7.412401,7.055951,7.50502,7.378232,7.506888,7.254758,7.017421
"LOC121821754",6.748931,7.263512,5.985119,6.052136,6.367562,7.492026,7.282995,7.249922,7.111309,6.578146,7.143968,6.883895,6.873949,6.246143,7.056238,7.359468,6.586966,7.007193,6.513116,7.154278,7.727927,7.869797,5.04035,5.526237,6.509692,6.240345,6.401524,6.197794,5.937866,6.315014,6.046819,6.165098,5.936559,5.176013,6.199605,5.618886,5.699306,6.439537,5.564931,6.128123,5.607417,6.346931,6.164038,6.528617,6.579194,5.725184
"Hspa13",6.302966,6.178004,6.453085,6.575131,6.546993,6.671474,6.412464,6.34486,6.768761,5.966651,6.609226,6.478425,6.458609,6.053572,6.089398,6.397348,6.586966,6.49032,6.478401,6.191994,6.795203,6.112217,6.140632,5.862234,6.054797,6.208231,6.535427,5.859034,6.308161,5.860489,6.180559,6.38775,5.717345,6.220716,5.884838,6.401424,6.494826,6.257014,6.137349,5.72104,6.195544,6.007244,6.113295,6.050098,6.111979,6.324861
"Usp25",8.171661,8.06013,8.031634,7.877427,8.062898,7.994964,8.105812,8.055159,8.104558,8.103964,7.954422,8.080678,8.303445,7.888697,7.884008,8.236487,8.00708,7.633565,7.73136,7.909744,8.206409,8.208282,8.070228,8.205519,8.096705,8.311353,8.563312,8.300387,7.930666,8.125119,7.987317,7.993198,8.05897,7.841349,8.245757,8.274429,7.925572,8.267397,8.008505,7.909695,8.132004,8.537188,8.283427,8.635446,8.231148,8.261455
"N6amt1",5.55845,5.61391,5.849183,5.475665,5.388511,5.64453,5.5824,6.06695,5.794896,5.432354,5.694223,5.476828,5.561483,5.676417,5.549789,5.601748,5.306724,5.70944,5.445126,5.57542,5.18834,5.390512,5.533079,5.705327,5.741904,5.997587,6.1158,5.831155,5.570139,5.816385,5.506845,5.539391,5.986058,5.66828,5.383204,5.902534,5.665772,5.559842,5.533141,5.991587,5.822268,5.899935,5.725503,5.547078,6.057808,5.453413
"Ltn1",7.784313,7.460131,7.432113,7.322889,7.373814,7.671968,7.422157,7.932204,7.529842,7.45793,7.165006,7.166534,7.397902,7.231829,7.31867,7.419925,7.354232,7.323846,7.333022,7.359183,7.456062,7.396017,7.61811,8.034186,8.073526,7.936173,7.993014,7.857269,7.767867,7.639549,7.799032,7.672407,7.80514,7.319583,8.160959,8.052966,7.504002,8.112758,7.758336,7.697453,8.024946,7.991989,8.035797,7.93927,7.987339,7.73613
"Synj1",5.704549,5.909676,5.524791,5.50244,5.667843,5.793424,5.664651,5.71531,5.588155,5.824697,5.598677,5.860158,5.616439,5.529832,5.549789,5.708977,5.591383,5.489744,5.556038,5.830385,5.447454,5.631227,5.861743,5.812024,5.655813,6.10704,5.861663,5.649862,6.015551,5.903148,5.804945,5.826701,5.936559,6.050892,5.693739,5.57852,5.731977,5.666195,5.466975,5.629285,5.709592,5.783034,5.365347,5.585053,5.675532,5.948946
"Gart",4.966156,5.102754,5.91891,5.827042,5.716895,6.008852,5.431828,5.424216,5.729651,5.622029,5.944298,5.419375,5.744146,6.261018,5.892496,5.917324,5.133292,6.10367,5.811048,6.023459,5.95085,5.893756,5.942046,5.837372,6.021621,5.434603,5.861663,5.548428,5.534063,5.485102,5.377724,5.130479,5.656153,5.820757,5.021873,5.57852,5.358728,5.002269,5.626162,5.422551,5.95872,5.304495,5.162074,5.020989,5.517674,5.230969
"Cryzl1",6.140001,6.281977,6.221259,5.999359,5.83187,5.769783,5.766596,6.06695,5.916272,5.747447,5.944298,5.94042,6.026875,5.945784,5.702228,5.769216,6.063543,5.896647,5.520175,5.919715,6.166667,5.556122,6.29878,6.128865,6.437457,5.997587,6.329349,6.648996,6.180936,6.185581,6.268572,6.076875,6.382772,6.020372,5.970791,6.310596,5.631322,6.020491,6.475132,6.354684,6.248764,5.981223,6.328004,6.050098,6.376381,6.099944
"Itsn1",6.212254,6.281977,6.203089,6.15182,6.260268,5.947854,6.01146,5.927628,5.916272,5.622029,6.018044,6.188301,6.174921,5.580637,6.104564,6.142131,6.128035,5.680319,6.24942,6.003351,5.870323,5.801475,5.90251,6.168548,5.970248,6.10704,6.172427,6.450706,6.040467,6.004102,5.963917,6.325951,6.289101,6.441242,6.24557,6.262814,6.070763,6.458398,6.075394,6.203837,6.181906,5.842799,5.918778,5.726374,6.029876,5.854219
"Mrps6",6.32473,6.446806,6.468238,6.527291,6.291794,6.325953,6.471588,6.380304,6.053737,6.032273,6.409505,6.155576,6.084326,6.401476,6.247504,6.185755,5.972399,6.355605,6.368684,6.191994,6.098528,6.445476,6.675218,6.087976,6.399869,6.035079,6.056679,6.35888,6.202986,5.964643,6.006015,5.949374,5.885124,6.41842,6.199605,5.994727,6.119655,5.699734,5.87007,6.6502,6.209046,6.221102,5.857498,6.023749,6.23857,6.532858
"LOC102903804",5.633627,5.571576,5.493541,5.604046,4.929724,5.905562,6.051472,5.852023,6.053737,6.44307,6.52948,5.774621,6.276179,5.868699,5.595274,4.964487,5.653278,5.588683,5.751931,6.023459,6.210252,5.893756,4.908287,5.460269,5.563398,5.169661,5.049784,5.886329,5.378007,5.224978,4.921519,4.912716,5.294177,5.046055,5.291222,4.594086,5.358728,4.873596,5.360368,6.387251,4.898555,5.304495,5.538532,5.190253,5.233955,5.419136
"LOC102920090",5.029581,5.482285,5.124865,5.095117,5.104997,5.505378,5.524378,5.181609,5.192814,5.001584,5.116263,5.295387,5.16545,5.449438,5.233619,5.326687,5.384486,5.221085,5.322918,5.630692,5.032276,5.027822,5.390893,5.618987,5.514473,5.547691,5.632136,5.227179,5.378007,5.425245,5.704499,5.826701,5.746871,5.235636,5.137676,5.250607,5.267858,5.268211,5.432486,5.422551,5.177146,5.304495,5.497506,5.241321,5.121351,5.383847
"Bace2",5.199794,5.102754,5.323811,4.736538,5.104997,5.166638,5.100053,4.806647,5.139207,5.267408,5.300143,5.156399,5.040337,5.50362,4.95989,5.269029,5.265798,5.556579,5.233693,5.759105,5.032276,5.197841,4.809249,4.717489,4.657533,4.218386,4.361679,4.967362,4.785828,4.432664,5.066177,4.990524,4.682623,4.814057,4.891451,5.075383,5.001968,3.715398,4.721635,4.807427,4.673158,4.795062,4.758859,4.557584,4.771598,5.189323
"Vps26c",5.089361,5.036245,5.493541,5.301065,5.590487,5.381378,5.331518,5.268288,5.588155,5.142585,5.530655,5.156399,5.443603,5.017707,4.83503,5.110524,5.591383,5.033072,5.084938,5.05094,4.619514,4.824214,5.36031,5.059496,4.813206,5.492461,5.11688,5.512682,5.496896,5.513957,5.110253,5.097182,5.335718,5.70814,5.468541,5.303409,5.267858,5.764271,5.965283,5.226821,5.347487,5.511178,5.497506,5.241321,5.384316,5.347473
"LOC102906927",6.913728,6.553522,7.469614,7.230031,7.477898,7.127152,7.338741,6.825341,6.67244,6.95228,6.409505,7.289186,6.915606,6.634346,7.220791,7.102986,7.309996,7.15449,7.116276,6.839594,6.916229,6.92447,7.276538,7.371881,7.581203,7.412948,7.22646,7.500964,7.363803,7.473752,7.396737,7.346353,7.583943,7.446961,7.247459,7.530499,7.695591,7.293633,7.462841,7.443101,7.27233,7.08954,7.303234,7.441143,7.323136,7.487285
"LOC121821959",8.049549,8.411363,8.312285,7.872728,7.556023,7.799008,7.856974,8.107746,8.04253,8.005431,8.197035,7.791582,7.802248,7.606223,7.404323,7.628802,7.805966,6.984841,7.842795,7.6546,7.879789,7.825916,7.973275,8.399481,8.145678,8.464348,8.44052,7.915225,7.885062,8.112188,7.51369,7.880094,7.702367,8.328568,7.899832,7.671137,8.323208,8.378208,8.434954,8.172664,7.968266,8.269808,8.112795,7.918766,7.870847,7.524548
"Sp110",5.77172,6.094414,6.291602,6.119408,5.95761,6.310154,6.182782,6.397688,6.027361,5.824697,6.409505,5.818096,5.694598,6.611595,5.639153,5.826755,5.822654,6.060371,5.689953,5.709288,5.485599,6.112217,6.568955,6.401552,6.474046,6.240345,5.896239,6.432825,6.514514,6.299492,6.268572,6.38775,6.346069,6.395212,6.374831,6.23828,6.256507,6.745067,6.34293,6.450156,6.40864,6.533958,6.413551,5.941409,5.880629,6.472135
"Ncl",8.21774,7.878593,8.388366,7.928122,8.178226,8.370327,8.190105,8.379777,8.500079,7.997564,8.350851,8.356491,8.099426,8.420212,8.268987,8.379744,8.018076,8.584643,8.283559,8.170257,8.272676,8.559848,8.06596,8.144241,8.349092,8.318672,8.08154,8.147769,7.987246,8.063753,8.193586,7.93776,8.070006,7.866353,8.542338,8.481596,7.91223,8.494564,7.897548,8.412992,8.241226,8.071089,8.100245,8.123689,7.640986,8.18928
"Pde6d",6.346154,6.256721,6.203089,6.439374,6.291794,6.446188,6.350684,6.06695,6.457172,5.897598,6.196827,6.188301,6.486793,6.360831,6.177924,6.492034,6.304849,6.225781,6.460711,6.447972,6.40941,6.185729,6.25324,6.024199,6.071081,5.959004,6.026108,6.086434,6.064925,6.251838,6.180559,5.965998,6.229648,6.138482,6.267982,6.052804,6.166829,5.912752,6.34293,6.166511,6.097046,6.19895,6.060559,6.198153,5.94237,6.140126
"Usp40",6.063647,5.80657,5.697341,5.67515,6.072396,5.745698,6.12807,5.927628,5.886971,5.482603,5.72453,5.476828,5.589265,5.945784,5.681551,5.968805,5.591383,5.819711,5.86758,5.630692,5.95085,5.390512,5.708018,5.588835,6.387108,6.035079,6.492219,5.990158,5.855303,5.542146,5.828877,5.711441,5.803958,5.856212,5.693739,5.870306,5.699306,6.095918,5.965283,5.738621,6.274612,6.10652,5.918778,5.791542,5.474839,5.550778
"Agap1",6.683854,6.79783,6.597622,6.870678,6.69424,6.958136,6.457043,6.786708,6.568974,6.578146,6.850614,6.761359,6.775449,6.360831,6.826025,7.050231,6.931165,6.49032,6.860266,6.625764,6.599577,6.577038,6.568955,6.723545,6.307941,6.302382,6.822707,6.836089,6.631407,6.655162,6.740168,6.338536,6.124368,6.570781,6.584217,6.642727,6.83309,6.600678,6.566584,7.338087,6.396983,6.462162,6.474391,6.453151,6.461113,6.358981
"LOC102903638",6.955513,7.133735,6.703317,6.880163,7.096505,6.987746,7.035161,6.837986,7.023471,6.739973,7.143968,7.388462,7.185657,7.084127,7.056238,6.89624,7.318954,7.260361,6.886751,6.935413,7.027676,6.881864,6.741814,6.481576,6.567134,7.10772,6.839914,6.976993,6.853102,6.667176,6.911087,6.719283,6.732852,6.850036,6.913215,6.879848,6.929839,6.969933,6.759139,7.055693,6.728506,6.667282,6.853986,6.952816,6.756123,6.739503
"Hes6",5.029581,5.036245,5.670182,5.39158,5.809682,5.926878,5.949084,5.594283,5.384952,5.530855,5.598677,5.774621,5.443603,5.529832,5.800865,5.408156,5.591383,5.680319,5.624786,5.325294,5.593366,5.476146,5.36031,5.837372,5.489257,5.009143,5.545331,5.512682,5.291551,5.362232,5.193368,5.062818,5.414624,4.974551,5.021873,5.19523,5.483104,5.219918,5.201173,5.648177,5.236808,5.472598,5.45505,5.585053,5.430433,5.347473
"Asb1",5.925781,6.204755,5.642427,5.651893,5.716895,6.104679,5.690914,6.213021,6.201941,6.063907,6.08791,6.052333,6.046301,6.036204,6.134389,6.409546,6.018752,5.845865,6.141359,6.341824,6.293433,5.769193,5.68447,5.837372,6.103066,5.878272,5.929926,6.109456,5.570139,5.816385,5.875457,5.808193,5.858627,5.989134,5.914118,5.768533,5.96725,6.04611,6.010429,5.991587,5.857741,5.783034,6.113295,5.969429,5.55906,5.581588
"Cops9",9.805186,9.480664,9.899311,9.317559,9.478862,9.523224,9.659368,9.567821,9.387269,9.604898,8.888511,9.232542,9.021787,9.108289,9.304703,8.948086,9.085499,9.508831,9.083367,8.957676,9.336274,9.147905,9.768049,9.648428,9.279834,9.801233,9.23424,9.444371,9.588689,9.766871,9.423423,9.267823,9.54726,9.518493,10.01039,9.634639,9.584971,9.472303,9.495396,9.339127,9.357223,9.284912,9.422568,9.539912,9.601416,9.321219
"Dtymk",5.835553,5.482285,6.184671,5.847348,5.740729,5.926878,5.92762,5.225783,6.053737,5.707004,5.754134,6.188301,5.925228,5.868699,6.026956,6.185755,5.92436,5.921317,5.556038,5.783306,5.627299,5.667152,5.942046,5.786169,5.437195,5.547691,5.673378,5.512682,5.378007,5.455545,5.343131,5.731385,5.858627,5.447287,5.792827,6.08092,5.825269,5.59631,5.626162,5.917666,5.649287,5.842799,5.725503,5.585053,5.336329,5.641008
"Lrrc30",6.748931,6.446806,7.476997,6.551417,6.337756,6.938045,7.595351,6.397688,7.304395,7.547094,6.409505,6.718013,6.355161,6.275732,6.134389,6.034469,6.148862,6.92736,6.546981,6.243793,6.599577,7.259236,7.016597,7.099618,7.118175,6.473219,7.865783,6.633511,6.839365,7.36854,6.639699,7.157266,7.673667,6.815867,7.363873,6.08092,6.512942,7.696223,6.905421,7.381026,7.221248,7.07772,7.115317,6.779912,6.788972,6.896806
"Irs1",7.630679,8.07427,7.118852,7.734489,8.2147,7.552371,6.781527,7.459473,7.732392,7.29998,7.078915,6.695826,7.723048,8.178896,7.507388,7.779149,9.077653,8.030141,7.788161,8.266586,8.142403,7.083089,7.094649,6.860372,6.823413,7.124644,6.906713,6.989131,6.919845,6.857041,7.60871,7.085751,6.774436,7.232156,7.007734,6.799688,7.504002,6.760227,7.885965,7.188849,7.363427,6.846064,7.102704,6.733142,6.883143,7.539185
